year	mon	day	hr	min	sec	deciday	distance(5Km_bin)	depth(m)	U_Vel(cm/s)	V_Vel(cm/s)	Latitude	Longitude(360deg)	Longitude	U_Tide(cm/s)	V_Tide(cm/s)	U_Vel-U_Tide(cm/s)	V_Vel-V_Tide(cm/s)	Vol_Transport_V_Raw(m^3/s)	Vol_Transport_V_Raw-V_Tide(m^3/s)
2018	7	25	20	13	1	206	30.0	-48.0	0.43	-9.91	53.41	304.63	-55.37	-2.670	4.040	3.100	-13.950	-3964.000	-5580.000
2018	7	25	20	13	1	206	30.0	-56.0	0.46	-5.48	53.41	304.63	-55.37	-2.670	4.040	3.130	-9.520	-2192.000	-3808.000
2018	7	25	20	13	1	206	30.0	-64.0	-1.21	-3.01	53.41	304.63	-55.37	-2.670	4.040	1.460	-7.050	-1204.000	-2820.000
2018	7	25	20	13	1	206	30.0	-72.0	0.66	-1.18	53.41	304.63	-55.37	-2.670	4.040	3.330	-5.220	-472.000	-2088.000
2018	7	25	20	13	1	206	30.0	-80.0	1.94	-4.97	53.41	304.63	-55.37	-2.670	4.040	4.610	-9.010	-1988.000	-3604.000
2018	7	25	20	13	1	206	30.0	-88.0	3.68	-3.53	53.41	304.63	-55.37	-2.670	4.040	6.350	-7.570	-1412.000	-3028.000
2018	7	25	20	13	1	206	30.0	-96.0	3.82	0.08	53.41	304.63	-55.37	-2.670	4.040	6.490	-3.960	32.000	-1584.000
2018	7	25	20	13	1	206	30.0	-104.0	3.27	0.24	53.41	304.63	-55.37	-2.670	4.040	5.940	-3.800	96.000	-1520.000
2018	7	25	20	13	1	206	30.0	-112.0	2.04	-3.50	53.41	304.63	-55.37	-2.670	4.040	4.710	-7.540	-1400.000	-3016.000
2018	7	25	20	13	1	206	30.0	-120.0	-0.83	-3.35	53.41	304.63	-55.37	-2.670	4.040	1.840	-7.390	-1340.000	-2956.000
2018	7	25	20	13	1	206	30.0	-128.0	-1.59	-0.94	53.41	304.63	-55.37	-2.670	4.040	1.080	-4.980	-376.000	-1992.000
2018	7	25	20	13	1	206	30.0	-136.0	-3.93	-2.15	53.41	304.64	-55.36	-2.710	4.040	-1.220	-6.190	-860.000	-2476.000
2018	7	25	20	38	1	206	35.0	-16.0	-0.60	-11.38	53.44	304.69	-55.31	-2.340	3.750	1.740	-15.130	-4552.000	-6052.000
